video_id,author,comment_text,like_count,published_at
V3ofduTWkAQ,@matilde-x5w,faz live aqui favor,0,2025-07-10T15:24:50Z
V3ofduTWkAQ,@VivaGospelOficial,aiiiiiiiiiiiiiiiiii mds selinhos,0,2025-07-10T15:10:38Z
V3ofduTWkAQ,@LuanaDeJesusSantos-o9t,voces gopina,0,2025-07-10T14:04:30Z
V3ofduTWkAQ,@LuanGomes-my8jh,perdi lave,0,2025-07-10T06:05:38Z
V3ofduTWkAQ,@LuanGomes-my8jh,ju,0,2025-07-10T06:02:07Z
V3ofduTWkAQ,@Amanda-y8u,amei,0,2025-07-10T05:59:02Z
V3ofduTWkAQ,@PietraGomes-x9k,gui pede ju namoro nao espera vai dar certo vai gosta provavelmente vai aceitar vcs sao casal lindos amo casal,1,2025-07-10T03:06:34Z
V3ofduTWkAQ,@Joaomigueloliveira-y6h,gente vcs nao estao namorando jugui vcs estao baijando alguem responde gente nao consigo entende realmente beijavam nao entendi pq falaram q ia,0,2025-07-10T02:50:04Z
V3ofduTWkAQ,@vlogs_lahx,gosta ju gui curte,0,2025-07-10T01:26:26Z
V3ofduTWkAQ,@vlogs_lahx,amo ju gui,0,2025-07-10T01:26:00Z
V3ofduTWkAQ,@CleonicePereira-t2r,confessa voces sao namorados pra mentir,0,2025-07-09T20:50:46Z
V3ofduTWkAQ,@CleonicePereira-t2r,nao adianta falar sao so amigos so faltam casar,0,2025-07-09T20:46:09Z
V3ofduTWkAQ,@raissa-e2q,lindo casal kkkkkkk ju tose pra vasco gui tose pro vasco lindos,0,2025-07-09T19:12:04Z
V3ofduTWkAQ,@jolly-fz8pu,casal lindo maravilhosos,0,2025-07-09T19:11:36Z
V3ofduTWkAQ,@jolly-fz8pu,ju vc namora,0,2025-07-09T19:05:39Z
V3ofduTWkAQ,@euditecaetano5150,passar esclarecer aqui acha nao gata bom sei acompanhei live nao iara sei peguei canal rafa luiz nao sei voces vao achar porque live tambem realmente verdade entao passado outra live entao nao mentira nao ya,0,2025-07-09T18:44:50Z
V3ofduTWkAQ,@celighizzi2594,celinho video,0,2025-07-09T18:30:53Z
V3ofduTWkAQ,@FabianyAraujo-l5c,assumem logoooo,1,2025-07-09T17:35:11Z
V3ofduTWkAQ,@Melissamel-n5g,ju vcs fazer live avisa marca dia horario,0,2025-07-09T17:30:02Z
V3ofduTWkAQ,@RayaneLimadeOliveira-m7o,hrefhttpswwwyoutubecomwatchvvofdutwkaqamptaonde video beijota aqbeijao,0,2025-07-09T17:26:09Z
